Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ORCHARD PLAZA,150 Orchard Road  #01-51 ,42,Strata,3616000,86095,7998,30-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
THE GOLDEN LANDMARK,390 Victoria Street  #02-51 ,30,Strata,425000,14167,1316,29-JUL-2010,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-31 ,40,Strata,688000,17200,1598,29-JUL-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ORCHARD PLAZA,150 Orchard Road  #02-31 ,14,Strata,348000,24857,2309,28-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEOPLE'S PARK COMPLEX,1 Park Road  #02-37B ,184,Strata,1900000,10326,959,22-JUL-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
ORCHARD PLAZA,150 Orchard Road  #01-49 ,24,Strata,2322000,96750,8988,22-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
GOLDEN MILE TOWER,6001 Beach Road  #B1-63 ,51,Strata,600000,11765,1093,22-JUL-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #01-50 ,17,Strata,1647000,96882,9001,22-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-16 ,19,Strata,140000,7368,685,22-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-18 ,28,Strata,295000,10536,979,19-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
ORCHARD PLAZA,150 Orchard Road  #04-21 ,19,Strata,520000,27368,2543,19-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-27 ,21,Strata,179000,8524,792,15-JUL-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
SQUARE 2,10 Sinaran Drive  #10-22 ,69,Strata,1928000,27942,2596,14-JUL-2010,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
CHINATOWN POINT,133 New Bridge Road  #01-03 ETC ,16505,Strata,246193000,14916,1386,12-JUL-2010,Retail,99 Yrs From 12/11/1980,Resale,01,05,059413,Central Region,Outram
BURLINGTON SQUARE,175 Bencoolen Street  #01-24 ,24,Strata,500000,20833,1935,09-JUL-2010,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-69/70 ,51,Strata,1905000,37353,3470,08-JUL-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SQUARE 2,10 Sinaran Drive  #09-25 ,63,Strata,1728900,27443,2550,08-JUL-2010,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
GOLDEN MILE COMPLEX,5001 Beach Road  #03-63D ,16,Strata,160000,10000,929,06-JUL-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #02-81/63A ,45,Strata,2700000,60000,5574,06-JUL-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #03-08 ,116,Strata,690000,5948,553,01-JUL-2010,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
FOOK HAI BUILDING,150 South Bridge Road  #03-05 ,18,Strata,160000,8889,826,29-JUN-2010,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #02-08 ,38,Strata,650000,17105,1589,29-JUN-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-28/47 ,62,Strata,2450000,39516,3671,28-JUN-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-14 ,25,Strata,865000,34600,3214,28-JUN-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-81 ,25,Strata,680000,27200,2527,28-JUN-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE BENCOOLEN,180 Bencoolen Street  #01-61 ,26,Strata,998000,38385,3566,22-JUN-2010,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B2-07 ,141,Strata,2130000,15106,1403,18-JUN-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
PARC SOMME,62 Somme Road  #01-02 ,44,Strata,734700,16698,1551,15-JUN-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #01-07 ,54,Strata,1820000,33704,3131,10-JUN-2010,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
TRISTAR COMPLEX,970 Geylang Road  #01-06 ,44,Strata,500000,11364,1056,08-JUN-2010,Retail,99 Yrs From 01/11/1994,Resale,15,42,423492,Central Region,Geylang
TEXTILE CENTRE,200 Jalan Sultan  #01-12 ,72,Strata,550000,7639,710,03-JUN-2010,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #03-23 ,39,Strata,264600,6785,630,27-MAY-2010,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PARC SOMME,62 Somme Road  #01-05 ,17,Strata,338600,19918,1850,26-MAY-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
PARC SOMME,62 Somme Road  #01-04 ,14,Strata,338600,24186,2247,26-MAY-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
BURLINGTON SQUARE,175 Bencoolen Street  #01-42 ,41,Strata,690000,16829,1563,21-MAY-2010,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #02-51 ,16,Strata,372000,23250,2160,21-MAY-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
THE GOLDEN LANDMARK,390 Victoria Street  #01-49 ,64,Strata,918000,14344,1333,21-MAY-2010,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
PEOPLE'S PARK COMPLEX,1 Park Road  #02-41 ,22,Strata,860000,39091,3632,19-MAY-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
HIGH STREET CENTRE,1 North Bridge Road  #01-53 ,78,Strata,1008000,12923,1201,13-MAY-2010,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
THOMSON PLAZA,301 Upper Thomson Road  #02-19 ,61,Strata,1400000,22951,2132,13-MAY-2010,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
GOLDEN MILE COMPLEX,5001 Beach Road  #03-88 ,29,Strata,280000,9655,897,12-MAY-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-63 ,24,Strata,465000,19375,1800,12-MAY-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-64H ,18,Strata,200000,11111,1032,10-MAY-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-02 ,60,Strata,1350000,22500,2090,10-MAY-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #01-35 ,33,Strata,3188888,96633,8977,10-MAY-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-50 ,99,Strata,1545700,15613,1450,10-MAY-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #04-12 ,112,Strata,1025000,9152,850,07-MAY-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
GOLDEN MILE COMPLEX,5001 Beach Road  #03-97C ,18,Strata,230000,12778,1187,06-MAY-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #01-23 ,45,Strata,761539,16923,1572,05-MAY-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #01-24 ,41,Strata,693846,16923,1572,05-MAY-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #02-61 ,11,Strata,270000,24545,2280,05-MAY-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-35 ,29,Strata,283000,9759,907,05-MAY-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
PARKLANE SHOPPING MALL,35 Selegie Road  #01-18 ,44,Strata,744615,16923,1572,05-MAY-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor

